id_transakcji;kwota;data_transakcji;id_klienta;id_wycieczki
3667;450.0;2020-08-19;727;80
3668;450.0;2020-08-05;3562;80
3669;510.0;2020-08-07;1098;80
3670;540.0;2020-08-08;1772;80
3671;540.0;2020-08-19;3324;80
3672;540.0;2020-08-02;2995;80
3673;450.0;2020-08-10;1653;80
3674;510.0;2020-08-08;1377;80
3675;390.0;2020-08-22;3594;80
3676;450.0;2020-08-06;1696;80
3677;450.0;2020-08-01;829;80
3678;390.0;2020-08-14;1562;80
3679;390.0;2020-08-05;2024;80
3680;600.0;2020-08-10;3017;80
3681;540.0;2020-08-24;259;80
3682;600.0;2020-08-23;989;80
3683;540.0;2020-08-12;924;80
3684;450.0;2020-08-11;514;80
3685;450.0;2020-08-19;2670;80
3686;540.0;2020-08-01;344;80
3687;390.0;2020-08-17;2189;80
3688;510.0;2020-08-03;1245;80
3689;600.0;2020-08-17;2460;80
3690;510.0;2020-08-13;1275;80
3691;294.0;2020-08-22;98;80
3692;540.0;2020-08-19;2964;80
3693;510.0;2020-08-21;1360;80
3694;510.0;2020-08-19;1582;80
3695;540.0;2020-08-05;3067;80
3696;300.0;2020-08-19;1099;80
3697;600.0;2020-08-19;216;80
3698;540.0;2020-08-20;1810;80
3699;450.0;2020-08-21;2831;80
3700;600.0;2020-08-24;3613;80
3701;540.0;2020-08-22;291;80
3702;450.0;2020-08-14;3257;80
3703;450.0;2020-08-15;2409;80
3704;450.0;2020-08-03;3405;80
3705;450.0;2020-08-04;766;80
3706;300.0;2020-08-21;186;80
3707;390.0;2020-08-13;2285;80
3708;300.0;2020-08-05;2448;80
3709;450.0;2020-08-02;1576;80
3710;390.0;2020-08-01;1477;80
3711;600.0;2020-08-11;500;80
3712;510.0;2020-08-08;3821;80
3713;510.0;2020-08-05;2745;80
3714;450.0;2020-08-10;3800;80
3715;390.0;2020-08-22;345;80
3716;510.0;2020-08-13;1394;80
3717;540.0;2020-08-21;1219;80
3718;600.0;2020-08-18;1663;80
3719;510.0;2020-08-23;2394;80
3720;450.0;2020-08-08;1996;80
3721;600.0;2020-08-09;1044;80
3722;510.0;2020-08-23;650;80
3723;450.0;2020-08-21;683;80
3724;510.0;2020-08-10;3020;80
3725;510.0;2020-08-14;2165;80
3726;510.0;2020-08-22;2338;80
3727;540.0;2020-08-19;754;80
3728;450.0;2020-08-21;2144;80
3729;300.0;2020-08-12;1793;80
3730;450.0;2020-08-04;2536;80
3731;2400.0;2022-07-10;1454;81
3732;2160.0;2022-07-05;3154;81
3733;2040.0;2022-07-24;1802;81
3734;2040.0;2022-07-19;2269;81
3735;1560.0;2022-07-06;622;81
3736;2160.0;2022-07-06;2419;81
3737;2040.0;2022-07-07;1002;81
3738;2160.0;2022-07-13;3633;81
3739;2160.0;2022-07-17;205;81
3740;1800.0;2022-07-18;1612;81
3741;2160.0;2022-07-19;3579;81
3742;2040.0;2022-07-21;3467;81
3743;1560.0;2022-07-19;3855;81
3744;2160.0;2022-07-19;3775;81
3745;1800.0;2022-07-23;701;81
3746;2160.0;2022-07-01;504;81
3747;1176.0;2022-07-16;1946;81
3748;2400.0;2022-07-19;1398;81
3749;1176.0;2022-07-11;196;81
3750;1560.0;2022-07-16;3637;81
3751;2400.0;2022-07-19;1336;81
3752;2160.0;2022-07-24;291;81
3753;2160.0;2022-07-08;963;81
3754;1200.0;2022-07-03;3833;81
3755;2040.0;2022-07-10;283;81
3756;1800.0;2022-07-09;2557;81
3757;1800.0;2022-07-06;2064;81
3758;1725.0;2024-09-16;3759;82
3759;1955.0;2024-09-01;3042;82
3760;1495.0;2024-09-16;2774;82
3761;1725.0;2024-09-19;28;82
3762;1725.0;2024-09-07;2380;82
3763;2070.0;2024-09-22;3665;82
3764;1725.0;2024-09-14;697;82
3765;1150.0;2024-09-06;119;82
3766;1127.0;2024-09-20;1279;82
3767;1955.0;2024-09-03;3226;82
3768;1955.0;2024-09-08;2413;82
3769;1725.0;2024-09-11;394;82
3770;1955.0;2024-09-09;2946;82
3771;2300.0;2024-09-02;2062;82
3772;2070.0;2024-08-31;197;82
3773;1150.0;2024-08-31;1666;82
3774;1127.0;2024-09-07;1459;82
3775;1955.0;2024-09-05;3248;82
3776;1127.0;2024-09-12;3589;82
3777;1955.0;2024-08-31;1355;82
3778;1725.0;2024-09-13;2162;82
3779;2300.0;2024-09-16;2947;82
3780;1127.0;2024-09-22;1094;82
3781;2300.0;2024-09-08;3864;82
3782;1955.0;2024-09-03;1467;82
3783;2070.0;2024-09-17;1829;82
3784;1495.0;2024-09-16;461;82
3785;2070.0;2024-09-16;2650;82
3786;2070.0;2024-09-21;2695;82
3787;1127.0;2024-09-22;474;82
3788;1495.0;2024-09-07;2103;82
3789;2070.0;2024-09-14;2003;82
3790;1955.0;2024-09-10;3361;82
3791;1725.0;2024-09-05;915;82
3792;1127.0;2024-09-13;633;82
3793;1495.0;2024-09-21;833;82
3794;2070.0;2024-09-05;2004;82
3795;1127.0;2024-09-21;517;82
3796;2070.0;2024-09-08;1420;82
3797;1725.0;2024-08-31;2469;82
3798;1127.0;2024-08-31;1665;82
3799;2070.0;2024-09-03;1352;82
3800;2070.0;2024-09-22;248;82
3801;2070.0;2024-09-13;1296;82
3802;1955.0;2024-09-21;1989;82
3803;1150.0;2024-09-07;1870;82
3804;1955.0;2024-09-10;3462;82
3805;1725.0;2024-09-07;2202;82
3806;1725.0;2024-08-31;705;82
3807;1955.0;2024-09-18;2165;82
3808;2070.0;2024-09-01;1112;82
3809;2300.0;2024-09-22;1993;82
3810;1955.0;2024-09-20;2512;82
3811;1127.0;2024-09-09;409;82
3812;735.0;2024-06-07;1075;83
3813;1500.0;2024-05-31;922;83
3814;1500.0;2024-06-20;2465;83
3815;1275.0;2024-06-22;268;83
3816;1125.0;2024-06-16;3456;83
3817;1350.0;2024-06-21;1298;83
3818;735.0;2024-06-23;407;83
3819;975.0;2024-06-19;1812;83
3820;1350.0;2024-06-14;820;83
3821;1125.0;2024-06-23;1653;83
3822;1125.0;2024-06-23;3084;83
3823;1500.0;2024-06-02;3813;83
3824;1500.0;2024-06-01;3004;83
3825;975.0;2024-06-02;3434;83
3826;975.0;2024-06-06;1920;83
3827;975.0;2024-06-03;1838;83
3828;1275.0;2024-06-22;2377;83
3829;750.0;2024-06-22;1304;83
3830;1125.0;2024-06-14;1985;83
3831;1350.0;2024-06-21;1948;83
3832;1500.0;2024-06-04;1044;83
3833;1275.0;2024-06-17;2659;83
3834;1275.0;2024-06-03;451;83
3835;1350.0;2024-06-11;2573;83
3836;1275.0;2024-06-21;646;83
3837;1125.0;2024-06-03;90;83
3838;1275.0;2024-06-05;2270;83
3839;1275.0;2024-06-01;2845;83
3840;1125.0;2024-06-12;704;83
3841;735.0;2024-06-19;2603;83
3842;1125.0;2024-06-07;3769;83
3843;1275.0;2024-06-08;2952;83
3844;1350.0;2024-06-11;2354;83
3845;750.0;2024-06-22;1953;83
3846;735.0;2024-06-01;3690;83
3847;1275.0;2024-06-10;333;83
3848;1125.0;2024-06-19;3304;83
3849;1275.0;2024-06-08;3655;83
3850;1275.0;2024-05-31;2665;83
3851;975.0;2024-06-04;2516;83
3852;1350.0;2024-06-02;1470;83
3853;735.0;2024-05-31;2400;83
3854;1125.0;2024-06-09;1277;83
3855;975.0;2024-06-19;890;83
3856;1275.0;2024-06-13;1541;83
3857;1350.0;2024-06-19;1637;83
3858;975.0;2024-06-11;3054;83
3859;735.0;2024-06-04;1983;83
3860;1350.0;2024-06-21;1552;83
3861;1125.0;2024-06-13;3451;83
3862;975.0;2024-06-01;3049;83
3863;1275.0;2024-06-11;1495;83
3864;1125.0;2024-06-02;2598;83
3865;1275.0;2024-06-19;3581;83
3866;1615.0;2024-08-16;2665;84
3867;1900.0;2024-08-22;2280;84
3868;931.0;2024-08-01;1449;84
3869;1615.0;2024-08-05;3241;84
3870;1710.0;2024-08-01;3449;84
3871;1615.0;2024-08-19;2807;84
3872;1615.0;2024-08-09;1230;84
3873;1615.0;2024-08-06;2515;84
3874;1235.0;2024-08-19;813;84
3875;1615.0;2024-08-23;1;84
3876;931.0;2024-08-04;2330;84
3877;1710.0;2024-08-19;619;84
3878;1900.0;2024-08-11;2353;84
3879;1615.0;2024-08-19;2206;84
3880;1710.0;2024-08-10;2737;84
3881;1615.0;2024-08-08;1593;84
3882;931.0;2024-08-02;1575;84
3883;1710.0;2024-08-20;2255;84
3884;1615.0;2024-08-22;1927;84
3885;1900.0;2024-08-20;3234;84
3886;1900.0;2024-08-17;235;84
3887;1900.0;2024-08-22;2938;84
3888;931.0;2024-08-08;628;84
3889;1710.0;2024-08-11;3035;84
3890;950.0;2024-08-13;2486;84
3891;1710.0;2024-08-24;2590;84
3892;1900.0;2024-08-24;750;84
3893;931.0;2024-08-24;572;84
3894;1615.0;2024-08-23;2095;84
3895;1425.0;2024-08-17;2112;84
3896;1425.0;2024-08-10;826;84
3897;1615.0;2021-08-12;1971;85
3898;1710.0;2021-08-13;734;85
3899;1425.0;2021-08-23;2559;85
3900;1425.0;2021-08-06;3431;85
3901;1425.0;2021-08-09;3367;85
3902;1615.0;2021-08-16;2166;85
3903;1615.0;2021-08-16;2221;85
3904;1235.0;2021-08-02;3506;85
3905;1615.0;2021-08-16;1385;85
3906;1235.0;2021-08-10;3016;85
3907;1425.0;2021-08-22;1379;85
3908;1425.0;2021-08-13;1444;85
3909;1235.0;2021-08-01;1473;85
3910;1425.0;2021-08-03;154;85
3911;1710.0;2021-08-18;3211;85
3912;1710.0;2021-08-08;383;85
3913;1710.0;2021-08-23;3121;85
3914;1615.0;2021-08-03;3687;85
3915;1900.0;2021-08-03;2256;85
3916;1615.0;2021-08-01;838;85
3917;1710.0;2021-08-03;2890;85
3918;1615.0;2021-08-01;2388;85
3919;1425.0;2021-08-14;3315;85
3920;1425.0;2021-08-19;2174;85
3921;1425.0;2021-08-05;1441;85
3922;1425.0;2021-08-19;840;85
3923;1615.0;2021-08-12;1630;85
3924;1615.0;2021-08-05;320;85
3925;1710.0;2021-08-13;3860;85
3926;931.0;2021-08-11;2709;85
3927;1710.0;2021-08-19;2630;85
3928;1900.0;2021-08-02;2357;85
3929;1900.0;2021-08-10;2122;85
3930;1615.0;2021-08-11;794;85
3931;931.0;2021-08-14;2163;85
3932;1710.0;2021-08-10;3438;85
3933;1710.0;2021-08-21;2620;85
3934;950.0;2021-08-11;2673;85
3935;1615.0;2021-08-04;2752;85
3936;1900.0;2021-08-03;987;85
3937;1710.0;2021-08-14;533;85
3938;1615.0;2021-08-20;2965;85
3939;1710.0;2021-08-02;358;85
3940;1900.0;2021-08-09;1367;85
3941;931.0;2021-08-21;2562;85
3942;2430.0;2024-07-03;3480;86
3943;2025.0;2024-07-12;1424;86
3944;2430.0;2024-07-18;3667;86
3945;2430.0;2024-07-24;3840;86
3946;2430.0;2024-07-01;1948;86
3947;1755.0;2024-07-14;2017;86
3948;2295.0;2024-07-05;3093;86
3949;2025.0;2024-07-13;182;86
3950;2430.0;2024-07-06;2428;86
3951;2700.0;2024-07-11;2353;86
3952;2025.0;2024-07-12;705;86
3953;1755.0;2024-07-23;152;86
3954;2295.0;2024-07-24;1335;86
3955;2025.0;2024-07-12;3828;86
3956;1323.0;2024-07-02;3517;86
3957;2295.0;2024-07-18;2761;86
3958;1755.0;2024-07-24;1133;86
3959;2700.0;2024-07-01;2924;86
3960;2295.0;2024-07-03;2566;86
3961;2430.0;2024-07-06;2689;86
3962;2025.0;2024-07-15;3872;86
3963;2025.0;2024-07-17;2336;86
3964;2700.0;2024-07-03;1807;86
3965;2295.0;2024-07-20;2426;86
3966;2430.0;2024-07-10;1205;86
3967;2295.0;2024-07-14;481;86
3968;2025.0;2024-07-17;1884;86
3969;2700.0;2024-07-18;136;86
3970;2295.0;2024-07-02;3385;86
3971;2700.0;2024-07-11;1120;86
3972;2700.0;2024-07-02;2065;86
3973;1755.0;2024-07-21;1224;86
3974;1755.0;2024-07-16;1718;86
3975;2430.0;2024-07-23;2233;86
3976;1755.0;2024-07-03;1154;86
3977;1755.0;2024-07-20;983;86
3978;2700.0;2024-07-07;2599;86
3979;2700.0;2024-07-11;1309;86
3980;2295.0;2024-07-19;3515;86
3981;2025.0;2024-07-14;1755;86
3982;2295.0;2024-07-20;3789;86
3983;2295.0;2024-07-20;855;86
3984;2025.0;2024-07-05;1414;86
3985;2025.0;2024-07-17;3524;86
3986;2295.0;2024-07-13;15;86
3987;2025.0;2024-07-24;2789;86
3988;2295.0;2024-07-17;559;86
3989;1323.0;2024-07-03;342;86
3990;1323.0;2024-07-16;3734;86
3991;1755.0;2024-07-02;880;86
3992;2430.0;2024-07-05;194;86
3993;2025.0;2024-07-17;399;86
3994;1755.0;2024-07-12;3223;86
3995;510.0;2022-09-06;1002;87
3996;540.0;2022-09-10;3175;87
3997;510.0;2022-09-12;2909;87
3998;294.0;2022-09-23;1480;87
3999;390.0;2022-09-13;1218;87
4000;540.0;2022-09-12;1448;87
4001;600.0;2022-09-15;375;87
4002;450.0;2022-09-18;156;87
4003;600.0;2022-09-19;2152;87
4004;450.0;2022-09-08;3436;87
4005;540.0;2022-09-19;1840;87
4006;390.0;2022-08-31;1321;87
4007;390.0;2022-09-09;3598;87
4008;390.0;2022-09-21;3131;87
4009;510.0;2022-09-03;1032;87
4010;540.0;2022-09-18;2656;87
4011;294.0;2022-09-11;721;87
4012;294.0;2022-09-17;1466;87
4013;510.0;2022-09-22;1430;87
4014;450.0;2022-09-19;125;87
4015;294.0;2022-09-18;644;87
4016;510.0;2022-09-21;702;87
4017;510.0;2022-09-20;1501;87
4018;510.0;2022-09-02;612;87
4019;390.0;2022-09-14;836;87
4020;390.0;2022-09-10;1531;87
4021;1275.0;2024-07-18;3555;88
4022;975.0;2024-07-24;1880;88
4023;1275.0;2024-07-20;176;88
4024;1275.0;2024-07-07;3048;88
4025;1125.0;2024-07-13;1818;88
4026;1350.0;2024-07-24;751;88
4027;1275.0;2024-07-01;2752;88
4028;735.0;2024-07-15;2463;88
4029;735.0;2024-07-14;3483;88
4030;1500.0;2024-07-03;1087;88
4031;975.0;2024-07-17;1177;88
4032;975.0;2024-07-11;2808;88
4033;1500.0;2024-07-15;3516;88
4034;1350.0;2024-07-04;1517;88
4035;735.0;2024-07-07;1624;88
4036;1350.0;2024-07-22;3863;88
4037;1350.0;2024-07-11;1889;88
4038;735.0;2024-07-18;3663;88
4039;1500.0;2024-07-12;1707;88
4040;1350.0;2024-07-19;3407;88
4041;1350.0;2024-07-16;1602;88
4042;1125.0;2024-07-14;3868;88
4043;1125.0;2024-07-06;1833;88
4044;1275.0;2024-07-17;528;88
4045;950.0;2023-08-10;273;89
4046;1900.0;2023-08-03;2842;89
4047;1615.0;2023-08-03;2616;89
4048;950.0;2023-08-19;3269;89
4049;1235.0;2023-08-21;208;89
4050;1710.0;2023-08-20;2337;89
4051;1425.0;2023-08-20;2145;89
4052;1710.0;2023-08-24;2077;89
4053;1235.0;2023-08-23;99;89
4054;1710.0;2023-08-01;2534;89
4055;1235.0;2023-08-17;2010;89
4056;931.0;2023-08-11;982;89
4057;1615.0;2023-08-18;306;89
4058;1710.0;2023-08-16;2371;89
4059;1425.0;2023-08-12;975;89
4060;1235.0;2023-08-04;420;89
4061;1425.0;2023-08-14;3717;89
4062;1425.0;2023-08-06;1702;89
4063;1425.0;2023-08-09;2487;89
4064;1900.0;2023-08-22;3710;89
4065;1710.0;2023-08-17;2652;89
4066;1615.0;2023-08-08;2768;89
4067;1615.0;2023-08-04;3333;89
4068;1425.0;2023-08-19;2322;89
4069;1900.0;2023-08-04;1070;89
4070;1425.0;2023-08-14;1021;89
4071;1425.0;2023-08-02;588;89
4072;1235.0;2023-08-16;2589;89
4073;1235.0;2023-08-21;20;89
4074;1900.0;2023-08-23;1650;89
4075;1615.0;2023-08-23;1764;89
4076;931.0;2023-08-05;42;89
4077;931.0;2023-08-12;3806;89
4078;1615.0;2023-08-22;2181;89
4079;1615.0;2023-08-17;3787;89
4080;1615.0;2023-08-08;797;89
4081;1710.0;2023-08-05;2661;89
4082;1900.0;2023-08-06;2861;89
4083;1710.0;2023-08-13;457;89
4084;1425.0;2023-08-03;2468;89
4085;931.0;2023-08-15;1214;89
4086;1615.0;2023-08-19;2262;89
4087;1615.0;2023-08-15;1203;89
4088;1710.0;2023-08-10;2042;89
4089;1900.0;2023-08-22;2989;89
4090;1235.0;2023-08-19;1587;89
4091;1710.0;2023-08-07;3639;89
4092;1235.0;2023-08-01;2791;89
4093;1425.0;2023-08-13;3071;89
4094;1425.0;2023-08-10;709;89
4095;1235.0;2023-08-03;1224;89
4096;1615.0;2023-08-14;926;89
4097;1615.0;2023-08-14;2476;89
4098;1235.0;2023-08-06;3220;89
4099;1710.0;2023-08-20;2047;89
4100;1425.0;2023-08-09;2031;89
4101;1615.0;2023-08-06;1496;89
4102;1710.0;2023-08-23;116;89
4103;950.0;2023-08-19;3432;89
4104;1700.0;2021-08-15;3750;90
4105;1700.0;2021-08-24;3803;90
4106;1500.0;2021-08-01;3071;90
4107;2000.0;2021-08-20;1836;90
4108;1000.0;2021-08-24;346;90
4109;1500.0;2021-08-04;2199;90
4110;2000.0;2021-08-01;3255;90
4111;1700.0;2021-08-07;505;90
4112;1500.0;2021-08-08;1731;90
4113;1000.0;2021-08-03;1909;90
4114;1300.0;2021-08-13;3819;90
4115;1300.0;2021-08-09;3737;90
4116;1800.0;2021-08-11;1311;90
4117;1700.0;2021-08-23;1176;90
4118;1700.0;2021-08-02;2271;90
4119;2000.0;2021-08-17;1185;90
4120;1500.0;2021-08-04;2576;90
4121;1700.0;2021-08-13;2436;90
4122;2000.0;2021-08-02;2989;90
4123;1800.0;2021-08-05;1767;90
4124;1800.0;2021-08-11;291;90
4125;1800.0;2021-08-05;3469;90
4126;1700.0;2021-08-08;3530;90
4127;1500.0;2021-08-14;31;90
4128;1700.0;2021-08-05;962;90
4129;2000.0;2021-08-22;2180;90
4130;2000.0;2021-08-16;2660;90
4131;2000.0;2021-08-06;2353;90
4132;1500.0;2021-08-09;3758;90
4133;1700.0;2021-08-01;1858;90
4134;1800.0;2021-08-20;968;90
4135;2000.0;2021-08-18;3741;90
4136;975.0;2020-07-11;2876;91
4137;1125.0;2020-07-01;1329;91
4138;1275.0;2020-07-21;3400;91
4139;1350.0;2020-07-15;3866;91
4140;1500.0;2020-07-09;2317;91
4141;1125.0;2020-07-07;1491;91
4142;1350.0;2020-07-05;610;91
4143;1500.0;2020-07-22;179;91
4144;1125.0;2020-07-18;1535;91
4145;975.0;2020-07-19;2762;91
4146;1350.0;2020-07-23;1776;91
4147;1275.0;2020-07-18;991;91
4148;1275.0;2020-07-11;2360;91
4149;1275.0;2020-07-24;1781;91
4150;1275.0;2020-07-17;891;91
4151;1350.0;2020-07-13;690;91
4152;1125.0;2020-07-13;1851;91
4153;1275.0;2020-07-14;1;91
4154;1275.0;2020-07-04;3030;91
4155;735.0;2020-07-03;1096;91
4156;1350.0;2020-07-24;2781;91
4157;1350.0;2020-07-10;1968;91
4158;1275.0;2020-07-10;862;91
4159;1275.0;2020-07-18;682;91
4160;1350.0;2020-07-10;1131;91
4161;1500.0;2020-07-04;1166;91
4162;1275.0;2020-07-24;1180;91
4163;1350.0;2020-07-04;3196;91
4164;1500.0;2020-07-11;3365;91
4165;975.0;2020-07-03;2224;91
4166;1350.0;2020-07-01;300;91
4167;1125.0;2020-07-01;1019;91
4168;1350.0;2020-07-02;163;91
4169;735.0;2020-07-10;1896;91
4170;1350.0;2020-07-12;2639;91
4171;2160.0;2020-09-16;3142;92
4172;1560.0;2020-09-18;3389;92
4173;2040.0;2020-09-23;3654;92
4174;1176.0;2020-09-12;3117;92
4175;1176.0;2020-08-31;41;92
4176;2040.0;2020-09-20;469;92
4177;2040.0;2020-09-12;2515;92
4178;2400.0;2020-09-22;6;92
4179;1176.0;2020-09-07;2195;92
4180;2040.0;2020-09-22;4;92
4181;2160.0;2020-09-13;2556;92
4182;2040.0;2020-09-10;1176;92
4183;2160.0;2020-09-18;249;92
4184;1560.0;2020-09-11;1093;92
4185;2160.0;2020-09-02;1452;92
4186;1800.0;2020-09-23;1715;92
4187;2040.0;2020-09-18;2095;92
4188;2160.0;2020-09-16;105;92
4189;2400.0;2020-08-31;781;92
4190;2040.0;2020-09-04;1213;92
4191;2400.0;2020-09-07;1785;92
4192;2160.0;2020-09-01;1187;92
4193;2160.0;2020-09-17;1328;92
4194;2160.0;2020-09-02;554;92
4195;2160.0;2020-09-21;1132;92
4196;1176.0;2020-09-07;1204;92
4197;2400.0;2020-09-10;3604;92
4198;2040.0;2020-09-04;3627;92
4199;2400.0;2020-09-12;2686;92
4200;1800.0;2020-09-01;298;92
4201;1176.0;2020-09-03;288;92
4202;2040.0;2020-09-07;3814;92
4203;2040.0;2020-09-15;1599;92
4204;2160.0;2020-09-18;1308;92
4205;2040.0;2020-09-07;1534;92
4206;2400.0;2020-09-20;2317;92
4207;2040.0;2020-09-07;597;92
4208;2160.0;2020-09-11;2857;92
4209;1200.0;2020-09-15;2023;92
4210;1560.0;2020-09-18;1177;92
4211;2400.0;2020-09-08;247;92
4212;2040.0;2020-09-07;2445;92
4213;2040.0;2020-09-12;2720;92
4214;2400.0;2020-09-11;1454;92
4215;2040.0;2020-09-11;991;92
4216;2160.0;2020-09-14;1967;92
4217;1800.0;2020-09-12;1116;92
4218;2160.0;2020-09-01;820;92
4219;1176.0;2020-09-21;1299;92
4220;2040.0;2020-09-12;1330;92
4221;1800.0;2020-09-16;2159;92
4222;2040.0;2020-09-13;967;92
4223;1800.0;2020-09-16;183;92
4224;1800.0;2020-09-02;3550;92
4225;1800.0;2020-09-16;853;92
4226;2040.0;2020-09-11;1442;92
4227;1800.0;2020-09-06;3070;92
4228;2040.0;2020-09-22;2546;92
4229;1800.0;2020-08-31;2786;92
4230;2160.0;2020-09-03;729;92
4231;1200.0;2020-09-14;1135;92
4232;2040.0;2020-09-21;127;92
4233;2400.0;2020-09-17;1667;92
4234;1800.0;2020-08-31;741;92
4235;1560.0;2020-09-22;3287;92
4236;255.0;2020-07-12;2412;93
4237;195.0;2020-07-15;3292;93
4238;147.0;2020-07-03;25;93
4239;255.0;2020-07-22;2311;93
4240;147.0;2020-07-18;1691;93
4241;255.0;2020-07-08;2350;93
4242;147.0;2020-07-02;1555;93
4243;270.0;2020-07-03;2210;93
4244;147.0;2020-07-10;3595;93
4245;195.0;2020-07-06;1929;93
4246;195.0;2020-07-23;86;93
4247;255.0;2020-07-22;877;93
4248;147.0;2020-07-02;1370;93
4249;270.0;2020-07-01;47;93
4250;255.0;2020-07-23;280;93
4251;270.0;2020-07-10;3626;93
4252;225.0;2020-07-15;1730;93
4253;195.0;2020-07-17;2697;93
4254;300.0;2020-07-12;1500;93
4255;255.0;2020-07-22;3748;93
4256;255.0;2020-07-07;168;93
4257;147.0;2020-07-21;96;93
4258;255.0;2020-07-23;1430;93
4259;225.0;2020-07-10;1334;93
4260;300.0;2020-07-24;2582;93
4261;300.0;2020-07-12;834;93
4262;195.0;2020-07-23;2572;93
4263;255.0;2020-07-21;1966;93
4264;147.0;2020-07-01;57;93
4265;225.0;2020-07-05;2235;93
4266;225.0;2020-07-07;1641;93
4267;195.0;2020-07-19;3363;93
4268;300.0;2020-07-18;1101;93
4269;255.0;2020-07-01;2863;93
4270;300.0;2020-07-23;3793;93
4271;147.0;2020-07-17;3862;93
4272;195.0;2020-07-09;78;93
4273;147.0;2020-07-12;2274;93
4274;255.0;2020-07-06;818;93
4275;225.0;2020-07-08;303;93
4276;195.0;2020-07-19;2205;93
4277;147.0;2020-07-02;2124;93
4278;225.0;2020-07-06;3209;93
4279;270.0;2020-07-08;2125;93
4280;147.0;2020-07-23;2592;93
4281;225.0;2020-07-23;1917;93
4282;270.0;2020-07-16;1602;93
4283;225.0;2020-07-18;851;93
4284;255.0;2020-07-10;1479;93
4285;270.0;2020-07-08;2683;93
4286;225.0;2020-07-08;2074;93
4287;300.0;2020-07-02;2742;93
4288;300.0;2020-07-01;1468;93
4289;300.0;2020-07-07;2151;93
4290;195.0;2020-07-23;1522;93
4291;255.0;2020-07-18;1546;93
4292;225.0;2020-07-09;853;93
4293;225.0;2020-07-17;1607;93
4294;270.0;2020-07-19;284;93
4295;585.0;2024-07-05;180;94
4296;810.0;2024-07-22;3035;94
4297;810.0;2024-07-24;1586;94
4298;810.0;2024-07-09;2943;94
4299;900.0;2024-07-17;1773;94
4300;441.0;2024-07-17;2362;94
4301;675.0;2024-07-12;81;94
4302;900.0;2024-07-21;1367;94
4303;441.0;2024-07-13;3268;94
4304;900.0;2024-07-09;2033;94
4305;810.0;2024-07-22;2724;94
4306;585.0;2024-07-14;2525;94
4307;675.0;2024-07-11;1052;94
4308;765.0;2024-07-17;1737;94
4309;810.0;2024-07-23;2948;94
4310;765.0;2024-07-09;835;94
4311;765.0;2024-07-23;2696;94
4312;585.0;2024-07-08;2526;94
4313;675.0;2024-07-07;1513;94
4314;585.0;2024-07-05;1846;94
4315;441.0;2024-07-10;323;94
4316;765.0;2024-07-08;2230;94
4317;765.0;2024-07-04;798;94
4318;810.0;2024-07-11;211;94
4319;441.0;2024-07-13;2173;94
4320;765.0;2024-07-07;1483;94
4321;585.0;2024-07-02;427;94
4322;675.0;2024-07-12;722;94
4323;810.0;2024-07-22;105;94
4324;765.0;2024-07-23;2445;94
4325;675.0;2024-07-03;1866;94
4326;810.0;2024-07-22;3639;94
4327;900.0;2024-07-08;2034;94
4328;765.0;2024-07-09;2667;94
4329;450.0;2024-07-23;1544;94
4330;900.0;2024-07-06;371;94
4331;765.0;2024-07-07;2319;94
4332;765.0;2024-07-20;3299;94
4333;675.0;2024-07-04;823;94
4334;585.0;2024-07-14;435;94
4335;765.0;2024-07-13;1746;94
4336;1275.0;2021-09-21;906;95
4337;1275.0;2021-09-09;476;95
4338;1275.0;2021-09-19;3721;95
4339;1275.0;2021-09-23;3217;95
4340;1125.0;2021-09-07;3841;95
4341;1125.0;2021-09-23;2571;95
4342;1500.0;2021-09-01;2686;95
4343;1275.0;2021-09-12;3160;95
4344;1350.0;2021-09-20;912;95
4345;1500.0;2021-09-17;2850;95
4346;1275.0;2021-09-11;1440;95
4347;1125.0;2021-09-14;3632;95
4348;1275.0;2021-09-10;161;95
4349;735.0;2021-09-21;953;95
4350;1500.0;2021-09-05;3599;95
4351;1350.0;2021-09-13;102;95
4352;1500.0;2021-09-11;1939;95
4353;1350.0;2021-09-01;1422;95
4354;1125.0;2021-09-01;2692;95
4355;1350.0;2021-09-01;2054;95
4356;1500.0;2021-09-20;77;95
4357;1125.0;2021-09-23;1670;95
4358;1500.0;2021-09-14;3430;95
4359;975.0;2021-09-11;3849;95
4360;1125.0;2021-09-06;128;95
4361;1350.0;2021-09-14;3062;95
4362;1500.0;2021-09-03;1773;95
4363;1125.0;2021-09-20;1290;95
4364;735.0;2021-09-07;2954;95
4365;1125.0;2021-09-11;1138;95
4366;750.0;2021-09-09;3786;95
4367;735.0;2021-09-12;2167;95
4368;1275.0;2021-09-21;2254;95
4369;975.0;2021-09-04;1110;95
4370;975.0;2021-09-23;3846;95
4371;1125.0;2021-09-22;2920;95
4372;1125.0;2021-09-22;1845;95
4373;1275.0;2021-09-16;3831;95
4374;1125.0;2021-09-09;3043;95
4375;1350.0;2021-09-19;2570;95
4376;1350.0;2021-09-07;1571;95
4377;1350.0;2021-09-05;1725;95
4378;2040.0;2022-09-09;465;96
4379;2400.0;2022-09-08;3237;96
4380;1800.0;2022-09-21;3091;96
4381;1560.0;2022-09-09;297;96
4382;2160.0;2022-09-21;2371;96
4383;1176.0;2022-09-21;1263;96
4384;1176.0;2022-09-04;1262;96
4385;2160.0;2022-09-19;212;96
